id,an,materie,liceu,judet,medie,procent_reusita,numar_candidati,preferinta_materie,anomalie
56624,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ANDREI MURESANU"" BISTRITA",Bistrița-Năsăud,8.94,100.0,31,14.7,0
56625,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIESTI",Prahova,8.94,100.0,60,20.9,0
56626,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA",Dolj,8.93,100.0,5,2.0,0
56627,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL DE INFORMATICA ""GR. MOISIL"" BRASOV",Brașov,8.93,100.0,6,4.0,0
56628,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA",Olt,8.92,100.0,3,1.2,0
56629,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""NICU GANE"" FALTICENI",Suceava,8.92,100.0,19,7.6,0
56630,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""BRANCOVEANU VODA"", ORASUL URLATI",Prahova,8.92,100.0,3,2.8,0
56631,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""HOREA CLOSCA SI CRISAN"" ALBA IULIA",Alba,8.91,100.0,17,8.4,0
56632,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GHEORGHE ASACHI"", MUNICIPIUL PIATRA-NEAMT",Neamț,8.9,100.0,1,0.6,0
56633,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL REFORMAT ""BACZKAMADARASI KIS GERGELY"" ODORHEIU SECUIESC",Harghita,8.9,100.0,4,7.3,0
56634,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GHEORGHE SINCAI"" CLUJ-NAPOCA",Cluj,8.9,100.0,1,0.8,0
56635,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""DAVID PRODAN"" CUGIR",Alba,8.89,100.0,5,5.9,0
56636,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEHNOLOGIC ""IORGU VIRNAV LITEANU"" LITENI",Suceava,8.88,100.0,3,3.8,0
56637,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL TEHNIC ""DIMITRIE GHIKA"" COMANESTI",Bacău,8.88,100.0,6,2.6,0
56638,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""SPIRU HARET""",București,8.87,100.0,34,13.8,0
56639,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""EMIL RACOVITA"", LOCALITATEA GALATI",Galați,8.87,100.0,12,7.7,0
56640,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""IOSIF VULCAN"" ORADEA",Bihor,8.87,100.0,5,3.4,0
56641,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""NICOLAE GRIGORESCU"", MUNICIPIUL CAMPINA",Prahova,8.87,100.0,15,8.2,0
56642,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""LUCIAN BLAGA"" CLUJ-NAPOCA",Cluj,8.86,100.0,4,4.2,0
56643,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""DECEBAL"" CONSTANTA",Constanța,8.85,100.0,3,1.7,0
56644,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""B. P. HASDEU"" MUNICIPIUL BUZAU",Buzău,8.81,100.0,74,24.8,0
56645,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MIHAI VITEAZUL"" SLOBOZIA",Ialomița,8.81,100.0,19,9.4,0
56646,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ION MAIORESCU"" GIURGIU",Giurgiu,8.8,100.0,7,3.3,0
56647,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""TRAIAN VUIA"" RESITA",Caraș-Severin,8.8,100.0,1,0.9,0
56648,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""LIVIU REBREANU"" TURDA",Cluj,8.8,100.0,2,2.6,0
56649,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GEORGE COSBUC"" MOTRU",Gorj,8.76,100.0,35,17.4,0
56650,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""DECEBAL"" DEVA",Hunedoara,8.76,100.0,4,2.5,0
56651,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GIB MIHAESCU"" DRAGASANI",Vâlcea,8.76,100.0,5,2.2,0
56652,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GRIGORE GHICA"" DOROHOI",Botoșani,8.75,100.0,8,3.8,0
56653,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL MILITAR ""TUDOR VLADIMIRESCU"" CRAIOVA",Dolj,8.75,100.0,1,2.8,0
56654,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ROMAN VODA"", MUNICIPIUL ROMAN",Neamț,8.75,94.1,17,6.4,0
56655,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""VLAICU VODA"" CURTEA DE ARGES",Argeș,8.74,100.0,29,13.6,0
56656,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ION BARBU""",București,8.74,100.0,21,12.1,0
56657,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ION BARBU""",București,8.74,100.0,21,12.1,0
56658,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""NICOLAE IORGA"", ORASUL VALENII DE MUNTE",Prahova,8.74,100.0,10,5.7,0
56659,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MARTON ARON"" MIERCUREA CIUC",Harghita,8.74,100.0,21,12.2,0
56660,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""IULIA HASDEU"" LUGOJ",Timiș,8.73,100.0,9,5.2,0
56661,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ELENA GHIBA BIRTA"" ARAD",Arad,8.72,100.0,12,7.3,0
56662,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""TRAIAN""",Mehedinți,8.71,100.0,10,6.0,0
56663,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL TEHNIC ""GHEORGHE ASACHI""",București,8.7,100.0,1,2.6,1
56664,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL PEDAGOGIC ""MIRCEA SCARLAT"" ALEXANDRIA",Teleorman,8.7,100.0,1,0.5,0
56665,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ANA ASLAN"" TIMISOARA",Timiș,8.7,100.0,1,0.8,0
56666,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""STEFAN ODOBLEJA""",București,8.7,100.0,3,1.8,0
56667,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""PETRU RARES"" TARGU LAPUS",Maramureș,8.68,100.0,3,2.2,0
56668,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""DIMITRIE CANTEMIR"", IASI",Iași,8.67,100.0,3,1.5,0
56669,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""RADU NEGRU"" FAGARAS",Brașov,8.67,100.0,20,13.9,0
56670,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""DRAGOS VODA"" SIGHETU MARMATIEI",Maramureș,8.66,100.0,26,12.6,0
56671,2018,CHIMIE ORGANICA TEO NIVEL I-II,LICEUL REFORMAT SATU MARE,Satu-Mare,8.65,100.0,1,2.0,0
56672,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL PEDAGOGIC ""DUMITRU PANAITESCU PERPESSICIUS""",Brăila,8.65,100.0,3,2.2,0
56673,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""TUDOR VLADIMIRESCU"" TG-JIU",Gorj,8.65,100.0,21,8.7,0
56674,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC BILINGV ""MIGUEL DE CERVANTES""",București,8.63,100.0,3,2.5,0
56675,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""NICHITA STANESCU"", MUNICIPIUL PLOIESTI",Prahova,8.63,95.7,23,11.1,0
56676,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""KOLCSEY FERENC"" SATU MARE",Satu-Mare,8.62,100.0,6,4.3,0
56677,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""VASILE ALECSANDRI"", COMUNA SABAOANI",Neamț,8.62,100.0,4,3.6,0
56678,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""UNIREA"" BRASOV",Brașov,8.62,100.0,2,1.3,0
56679,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BARLAD",Vaslui,8.61,100.0,5,1.5,0
56680,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""NEAGOE BASARAB"" OLTENITA",Călărași,8.6,100.0,7,4.0,0
56681,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""SIMION BARNUTIU"" SIMLEU SILVANIEI",Sălaj,8.6,100.0,1,0.5,0
56682,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MATEI BASARAB""",București,8.59,100.0,22,7.9,0
56683,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""IANCU DE HUNEDOARA"" HUNEDOARA",Hunedoara,8.58,100.0,16,8.7,0
56684,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GARABET IBRAILEANU"", IASI",Iași,8.57,100.0,3,1.9,0
56685,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""CONSTANTIN ROMANU VIVU"" TEACA",Bistrița-Năsăud,8.57,100.0,2,5.4,0
56686,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA",Vâlcea,8.56,92.3,13,5.2,0
56687,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""IONITA ASAN"" CARACAL",Olt,8.55,100.0,1,0.5,1
56688,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ALEXANDRU IOAN CUZA""",București,8.55,100.0,14,7.0,0
56689,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL MILITAR ""STEFAN CEL MARE"" CAMPULUNG MOLDOVENESC",Suceava,8.55,100.0,3,2.8,0
56690,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ION GH. ROSCA"" OSICA DE SUS",Olt,8.55,100.0,1,2.1,0
56691,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEHNOLOGIC ""VIRGIL MADGEARU"" ROSIORI DE VEDE",Teleorman,8.55,100.0,1,0.4,0
56692,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL ""SCOALA NATIONALA DE GAZ"" MEDIAS",Sibiu,8.55,100.0,1,0.8,0
56693,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL ""SIMION MEHEDINTI"" VIDRA",Vrancea,8.55,100.0,1,0.9,0
56694,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""TAMASI ARON"" ODORHEIU SECUIESC",Harghita,8.53,100.0,4,2.7,0
56695,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""I.L.CARAGIALE""",București,8.51,100.0,17,6.4,0
56696,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""MIHAI EMINESCU"" CALARASI",Călărași,8.51,100.0,8,5.1,0
56697,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""JOHANNES HONTERUS"" BRASOV",Brașov,8.51,100.0,8,7.9,0
56698,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""IULIA HASDEU""",București,8.5,100.0,21,8.8,0
56699,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL PEDAGOGIC ""REGELE FERDINAND"" SIGHETU MARMATIEI",Maramureș,8.5,100.0,1,0.9,0
56700,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ALEXANDRU VLAHUTA"" MUNICIPIUL RIMNICU SARAT",Buzău,8.5,100.0,15,8.9,0
56701,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""OCTAV ONICESCU""",București,8.5,100.0,1,0.5,0
56702,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MIHAI EMINESCU"" SATU MARE",Satu-Mare,8.48,100.0,13,6.7,0
56703,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""NICOLAE IORGA""",Brăila,8.48,100.0,8,5.2,0
56704,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""NICOLAE IORGA""",Brăila,8.48,100.0,8,5.2,0
56705,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL DE INFORMATICA ""CARMEN SYLVA"" PETROSANI",Hunedoara,8.47,100.0,11,8.0,0
56706,2018,CHIMIE ORGANICA TEO NIVEL I-II,LICEUL TEOLOGIC ADVENTIST CRAIOVA,Dolj,8.45,100.0,1,2.8,0
56707,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""SILVANIA"" ZALAU",Sălaj,8.45,100.0,21,8.0,0
56708,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""GRIGORE ANTIPA"" BOTOSANI",Botoșani,8.45,100.0,2,1.8,0
56709,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL CATOLIC ""SF.IOSIF"" BACAU",Bacău,8.45,100.0,1,1.0,0
56710,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEHNOLOGIC ""COSTACHE CONACHI"", COMUNA PECHEA",Galați,8.45,100.0,2,2.4,0
56711,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""UNIREA"" TIRGU MURES",Mureș,8.44,100.0,16,7.9,0
56712,2018,CHIMIE ORGANICA TEO NIVEL I-II,LICEUL TEORETIC CAREI,Satu-Mare,8.43,100.0,22,12.1,0
56713,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""VASILE ALECSANDRI"" BACAU",Bacău,8.43,95.7,23,9.5,0
56714,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL ""SIMION STOLNICU"", ORASUL COMARNIC",Prahova,8.4,100.0,1,1.3,0
56715,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ANDREI MURESANU"" DEJ",Cluj,8.4,100.0,25,17.0,0
56716,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""NIKOLAUS LENAU"" TIMISOARA",Timiș,8.4,100.0,3,5.4,0
56717,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MIRCEA ELIADE"" SIGHISOARA",Mureș,8.38,100.0,4,2.6,0
56718,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI",Harghita,8.38,100.0,2,1.4,0
56719,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""PAUL GEORGESCU"" TANDAREI",Ialomița,8.37,85.7,7,7.1,0
56720,2018,CHIMIE ORGANICA TEO NIVEL I-II,"SEMINARUL TEOLOGIC LICEAL ""SF. IOSIF MARTURISITORUL"" BAIA MARE",Maramureș,8.35,100.0,1,1.2,1
56721,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ION NECULCE""",București,8.34,100.0,8,3.2,0
56722,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ECATERINA TEODOROIU"" TG-JIU",Gorj,8.33,100.0,5,2.1,0
56723,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GHEORGHE TITEICA""",Mehedinți,8.32,100.0,8,3.5,0
56724,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""UNIREA"" TURNU MAGURELE",Teleorman,8.31,93.3,15,9.6,0
56725,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""JEAN MONNET""",București,8.3,100.0,8,5.7,0
56726,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEHNOLOGIC ""DIMITRIE FILISANU"" FILIASI",Dolj,8.28,100.0,16,6.7,0
56727,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEHNOLOGIC BRATIANU, MUN. DRAGASANI",Vâlcea,8.28,100.0,2,1.0,0
56728,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ION LUCA CARAGIALE"" MORENI",Dâmbovița,8.27,100.0,23,11.5,0
56729,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MIHAI EMINESCU"" ORADEA",Bihor,8.25,100.0,5,1.7,0
56730,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC",Harghita,8.25,100.0,3,2.8,0
56731,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""AUREL VLAICU"", ORASUL BREAZA",Prahova,8.25,100.0,1,1.2,0
56732,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL PREDA BUZESCU, ORAS BERBESTI",Vâlcea,8.25,100.0,1,0.6,0
56733,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC GERMAN ""JOHANN ETTINGER"" SATU MARE",Satu-Mare,8.21,100.0,5,13.5,0
56734,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ANDREI BARSEANU"" TARNAVENI",Mureș,8.2,100.0,4,2.2,0
56735,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE",Covasna,8.2,100.0,2,2.2,0
56736,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MIHAI EMINESCU"" SUCEAVA",Suceava,8.2,100.0,1,0.5,0
56737,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""CANTEMIR VODA""",București,8.19,100.0,33,17.8,0
56738,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""CALISTRAT HOGAS"", LOCALITATEA TECUCI",Galați,8.19,100.0,4,2.2,0
56739,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""TUDOR VIANU"" GIURGIU",Giurgiu,8.18,100.0,6,2.8,0
56740,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ONISIFOR GHIBU"" CLUJ-NAPOCA",Cluj,8.18,87.5,8,9.2,0
56741,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ELENA CUZA""",București,8.18,100.0,6,4.1,0
56742,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""MIRCEA ELIADE"" INTORSURA BUZAULUI",Covasna,8.17,100.0,3,3.1,0
56743,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL ""KOROSI CSOMA SANDOR"" COVASNA",Covasna,8.16,100.0,4,6.2,0
56744,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MIHAI EMINESCU"" CONSTANTA",Constanța,8.16,100.0,7,3.4,0
56745,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL ""FERDINAND I"", COMUNA MANECIU",Prahova,8.15,100.0,14,14.9,0
56746,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEOLOGIC PENTICOSTAL ""BETEL"" ORADEA",Bihor,8.15,100.0,5,9.4,0
56747,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""IOAN PETRUS"" OTOPENI",Ilfov,8.14,100.0,4,4.4,0
56748,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""GHEORGHE MARINESCU"" TIRGU MURES",Mureș,8.13,100.0,3,5.5,0
56749,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""DUNAREA"", LOCALITATEA GALATI",Galați,8.13,100.0,5,3.0,0
56750,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""BOLYAI FARKAS"" TIRGU MURES",Mureș,8.11,100.0,17,7.3,0
56751,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""CALLATIS"" MANGALIA",Constanța,8.1,100.0,3,2.3,0
56752,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT",Neamț,8.1,100.0,2,1.1,0
56753,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""MIRCEA ELIADE"", LOCALITATEA GALATI",Galați,8.1,100.0,1,0.7,0
56754,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL ""GHEORGHE TATARESCU"" ROVINARI",Gorj,8.1,100.0,1,0.9,0
56755,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""TITU MAIORESCU"" AIUD",Alba,8.09,100.0,4,3.5,0
56756,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI",Suceava,8.07,100.0,4,1.0,0
56757,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""GEORGE COSBUC"" NASAUD",Bistrița-Năsăud,8.06,100.0,5,3.0,0
56758,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL ""MIHAIL CANTACUZINO"", ORASUL SINAIA",Prahova,8.05,100.0,2,1.9,0
56759,2018,CHIMIE ORGANICA TEO NIVEL I-II,LICEUL TEHNOLOGIC IERNUT,Mureș,8.03,100.0,5,7.5,0
56760,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""VICTOR BABES"" CLUJ-NAPOCA",Cluj,8.03,100.0,3,4.4,0
56761,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL TEHNIC ""MIHAI BACESCU"" FALTICENI",Suceava,8.01,100.0,4,1.6,0
56762,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""ANASTASESCU"" ROSIORI DE VEDE",Teleorman,8.0,100.0,4,1.8,0
56763,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""GEORGE EMIL PALADE"" CONSTANTA",Constanța,8.0,100.0,3,2.8,0
56764,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""DIMITRIE BOLINTINEANU""",București,7.96,100.0,4,2.1,0
56765,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL PEDAGOGIC ""BENEDEK ELEK"" ODORHEIU SECUIESC",Harghita,7.95,100.0,2,3.4,0
56766,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""NEMETH LASZLO"" BAIA MARE",Maramureș,7.95,100.0,2,4.2,0
56767,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI",Bacău,7.94,100.0,8,4.0,0
56768,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""MIHAI EMINESCU"" MUNICIPIUL BUZAU",Buzău,7.93,96.8,31,10.6,0
56769,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""I. C. BRATIANU"" HATEG",Hunedoara,7.91,100.0,43,21.8,0
56770,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ION CANTACUZINO"" PITESTI",Argeș,7.89,80.0,5,2.9,0
56771,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEOLOGIC BAPTIST ""ALEXA POPOVICI"" ARAD",Arad,7.88,100.0,3,5.5,0
56772,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""PETRU MAIOR"" OCNA MURES",Alba,7.88,100.0,2,2.1,0
56773,2018,CHIMIE ORGANICA TEO NIVEL I-II,LICEUL TEHNOLOGIC NR.1 LUDUS,Mureș,7.81,100.0,7,3.5,0
56774,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL TEHNIC ""ION CREANGA"", ORAS TARGU NEAMT",Neamț,7.8,100.0,1,0.3,0
56775,2018,CHIMIE ORGANICA TEO NIVEL I-II,LICEUL TEORETIC PANCOTA,Arad,7.8,100.0,1,1.0,0
56776,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEHNOLOGIC ""LUCIAN BLAGA"" REGHIN",Mureș,7.78,100.0,15,8.6,0
56777,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""DAN BARBILIAN"" CAMPULUNG",Argeș,7.75,100.0,4,3.0,0
56778,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""ION MIHALACHE"" TOPOLOVENI",Argeș,7.75,100.0,1,0.6,0
56779,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC BILINGV ""ITA WEGMAN""",București,7.75,100.0,2,7.7,1
56780,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""EMIL RACOVITA"", MUN. VASLUI",Vaslui,7.74,100.0,7,2.8,0
56781,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""RADU VLADESCU"" ORAS PATARLAGELE",Buzău,7.72,100.0,2,1.7,0
56782,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" INSURATEI",Brăila,7.72,100.0,2,2.1,0
56783,2018,CHIMIE ORGANICA TEO NIVEL I-II,"LICEUL TEORETIC ""VASILE ALECSANDRI"", IASI",Iași,7.7,100.0,2,1.4,0
56784,2018,CHIMIE ORGANICA TEO NIVEL I-II,"COLEGIUL NATIONAL ""AVRAM IANCU"" CAMPENI",Alba,7.7,100.0,1,0.6,0
