SampleID,departure_time,distance_km,avg_speed_kmh,num_stops,weather,weekday,special_events,num_cars,ticket_price,comfort_class,delay_minutes
185,09:24,243.92,102.13,9,rain,Sat,0,9,101.77344398169839,standard,16
4349,19:45,323.77,54.94,3,sunny,Sat,0,9,79.52254140016584,premium,12
3179,05:13,759.22,77.46,7,sunny,Mon,0,10,175.22874532793284,intermediate,30
3454,07:30,661.39,81.93,1,snow,Wed,0,9,66.238878504478,standard,25
1797,04:21,729.46,74.16,0,rain,Sun,0,13,111.57473593077245,intermediate,16
2979,12:45,735.18,45.85,9,rain,Sat,0,7,24.38625667864937,standard,45
1441,08:03,735.36,119.21,6,rain,Wed,0,11,182.9893578051515,premium,16
3427,08:10,292.4,83.54,1,sunny,Sat,0,5,124.77135146214154,intermediate,2
4874,06:25,164.67,71.81,6,sunny,Fri,0,11,161.16166582445234,standard,20
1535,15:19,191.47,94.64,6,sunny,Thu,0,4,137.17357797267118,premium,8
3443,13:37,659.89,118.83,0,rain,Wed,0,12,154.45445035212754,standard,20
1273,22:01,170.54,60.51,6,sunny,Thu,0,13,115.14771419005388,standard,20
2467,22:22,223.69,58.99,2,sunny,Wed,0,3,83.81930111992317,intermediate,0
607,10:55,466.9,67.43,3,rain,Tue,0,5,68.31118208222121,premium,14
3513,15:03,363.79,101.92,8,fog,Fri,0,10,163.1900344941469,standard,16
1712,11:09,657.61,53.81,6,sunny,Fri,0,7,62.83828647632381,standard,26
2199,02:50,703.46,74.15,6,sunny,Mon,0,4,52.09791432630457,intermediate,15
955,05:03,611.5,75.8,2,rain,Thu,0,11,172.4424911259453,standard,13
2579,02:00,363.77,54.94,2,rain,Thu,0,10,125.05492631317641,premium,14
3897,10:14,72.16,98.88,3,sunny,Wed,0,14,96.90225185879672,standard,11
4425,20:29,345.69,77.43,7,rain,Sun,0,11,64.92961133836596,intermediate,28
3380,11:20,270.5,74.39,2,sunny,Mon,0,9,135.70155583346136,premium,8
3685,14:41,51.97,83.5,9,sunny,Sat,0,10,78.73869169871006,standard,12
403,22:26,377.05,106.51,1,snow,Sun,0,5,48.53606688153912,standard,15
2071,19:37,489.4,53.59,5,fog,Tue,0,9,62.072677062977384,premium,26
4755,11:09,275.72,113.35,6,rain,Thu,0,12,119.97627561597929,standard,11
1977,03:17,731.33,69.32,6,sunny,Mon,0,4,116.21313636134639,standard,19
158,06:11,289.11,42.46,8,sunny,Fri,0,10,196.79522510748447,intermediate,32
1748,23:26,589.27,68.73,4,sunny,Sat,0,8,117.38522375742713,standard,11
2909,15:09,345.29,68.65,5,sunny,Sat,0,10,48.99775657635594,premium,5
3534,17:25,670.05,72.57,1,fog,Fri,0,8,83.42827243506763,premium,28
902,14:05,474.42,118.35,6,sunny,Sun,0,3,156.42263640512311,intermediate,4
352,20:54,734.16,74.65,0,rain,Tue,0,6,95.27441812139871,standard,14
1230,16:14,735.76,102.28,5,sunny,Thu,0,14,32.74821169272663,intermediate,34
4670,15:07,101.26,94.58,2,rain,Fri,0,13,26.20995003398791,premium,9
2140,13:47,144.99,87.45,4,sunny,Sun,0,5,43.30925124729547,standard,3
444,08:07,91.52,42.57,6,sunny,Mon,0,8,118.1692123490648,standard,12
4948,01:49,195.96,97.51,5,sunny,Wed,0,9,172.86674370832105,standard,6
754,05:57,265.44,64.48,2,snow,Sun,0,3,96.34595128031043,premium,16
1737,03:49,718.87,57.07,6,rain,Wed,1,4,198.37618686971598,standard,41
2971,22:34,305.29,55.15,4,sunny,Tue,0,14,131.29498934535644,standard,13
4979,20:53,449.77,40.35,7,sunny,Sun,0,4,128.12308026731858,intermediate,22
2920,19:08,342.55,62.31,0,rain,Tue,0,6,32.41755063564281,standard,4
311,23:14,453.57,110.93,7,sunny,Sun,0,14,117.2516067874682,standard,17
548,23:47,365.19,100.35,6,sunny,Sun,0,11,83.12356828953223,standard,15
4052,22:24,277.79,42.24,1,sunny,Tue,0,12,178.48236826126734,intermediate,2
4761,23:13,737.73,60.23,1,sunny,Sun,1,7,181.01681502610313,standard,14
1989,18:31,679.56,85.24,9,sunny,Sat,0,7,186.89471727754082,intermediate,23
306,00:37,356.52,49.17,3,rain,Fri,0,5,125.58001058159115,standard,12
2335,14:46,261.45,42.84,8,sunny,Wed,0,9,129.48090612235387,standard,16
694,15:44,361.33,72.22,2,sunny,Wed,0,14,38.02481642773433,standard,15
2356,23:15,220.13,117.59,5,sunny,Wed,1,10,183.68521304289243,intermediate,18
1927,10:08,748.93,110.76,4,rain,Sun,0,4,161.69347923181118,premium,19
684,00:26,663.47,90.88,4,sunny,Mon,0,5,112.73367940244167,standard,8
749,22:20,134.63,40.67,6,snow,Fri,0,12,115.81960004456569,standard,36
4008,20:02,554.18,69.3,6,snow,Fri,0,5,66.04815619398829,intermediate,34
1266,09:52,262.63,63.4,4,rain,Mon,0,3,102.44639977936065,standard,7
3285,18:46,239.31,51.67,8,rain,Thu,0,12,41.78021900261642,intermediate,28
3529,23:33,136.76,64.62,7,sunny,Mon,0,11,158.22720211369315,intermediate,9
4423,19:34,249.99,76.6,8,sunny,Sat,0,9,165.76886005672503,standard,21
3984,06:59,699.28,57.55,5,sunny,Tue,0,4,77.76266011548766,intermediate,26
3083,21:19,151.56,102.64,1,rain,Thu,0,5,103.07505945805254,premium,0
3061,21:18,298.09,117.77,7,rain,Fri,0,7,132.6605259183369,premium,15
3025,17:43,347.92,46.23,7,sunny,Fri,0,11,31.00058522416329,standard,20
970,23:08,230.53,52.45,6,rain,Fri,0,14,130.52871933887587,standard,30
13,03:02,529.4,103.9,7,sunny,Fri,0,5,166.2329009092515,standard,8
873,08:34,418.8,66.96,8,snow,Sat,0,4,56.55404867590625,standard,28
808,14:00,353.75,43.37,9,sunny,Tue,0,9,188.71279040916005,standard,24
3198,23:37,145.62,79.08,3,snow,Mon,0,7,174.6215499230944,standard,24
514,02:22,237.77,108.12,9,sunny,Wed,0,5,44.77303992191658,intermediate,0
4472,10:08,153.3,72.59,0,snow,Mon,0,6,172.51415554329583,premium,6
409,19:11,591.09,55.42,5,sunny,Sat,0,8,66.55469021625686,standard,20
3408,19:11,671.5,47.06,4,sunny,Fri,0,10,162.979728287607,standard,24
4342,04:52,700.78,46.59,1,snow,Sat,0,4,100.44583253063102,standard,30
207,01:19,635.51,61.36,8,sunny,Thu,0,8,51.23835219820075,premium,30
3691,06:24,243.32,84.04,5,sunny,Fri,0,8,157.55617439331758,standard,17
458,06:44,145.15,106.31,2,rain,Thu,0,10,146.09215813827623,standard,3
3471,14:56,311.36,57.52,9,sunny,Fri,0,14,72.62026851313621,intermediate,25
2430,19:00,136.26,87.69,1,sunny,Thu,1,4,54.61407625990402,standard,2
3657,12:06,430.55,72.41,2,snow,Mon,0,10,198.8461995007733,premium,13
110,09:47,617.23,63.05,9,rain,Mon,0,11,95.34328230008447,standard,45
4589,00:25,452.42,85.09,6,sunny,Mon,0,6,126.46269763982336,premium,20
4044,14:22,540.37,95.35,2,sunny,Thu,0,5,93.58324730166721,premium,2
1883,12:52,83.11,109.11,2,rain,Tue,0,12,149.5858613906819,intermediate,6
1713,06:09,115.68,60.69,4,fog,Fri,0,7,36.444910000692175,standard,11
3958,06:12,525.69,99.29,2,sunny,Thu,0,12,194.8482587464419,intermediate,6
3399,00:24,743.27,116.09,4,sunny,Fri,0,9,154.19086124897407,premium,16
552,15:18,710.94,62.93,9,fog,Sun,0,12,63.87798290522179,standard,43
1439,20:58,409.59,53.78,9,rain,Wed,1,10,113.32177311300576,intermediate,46
2270,09:29,569.91,49.14,2,sunny,Fri,0,11,62.414112269086374,standard,17
3144,04:20,665.35,77.82,3,sunny,Fri,0,4,137.47677936037778,standard,7
2821,03:40,231.45,62.32,9,rain,Sun,0,9,154.16100073997575,intermediate,32
4781,02:09,100.1,85.5,7,fog,Thu,0,6,142.88455285700974,intermediate,19
1925,09:02,518.71,82.23,1,fog,Wed,0,13,119.63058200279599,standard,19
634,16:18,363.48,88.7,0,sunny,Tue,1,9,118.0301873274265,intermediate,9
4805,12:18,69.22,63.82,8,sunny,Sat,0,9,166.12049418784864,standard,9
316,00:56,192.45,54.26,8,fog,Fri,0,9,156.92004998278813,intermediate,24
4217,20:15,673.56,75.09,8,snow,Mon,0,9,130.3072738599951,standard,43
4699,00:18,559.08,72.14,8,sunny,Fri,0,11,179.98212589650376,intermediate,20
1328,22:01,755.48,55.52,8,rain,Sat,0,4,159.42813434998104,intermediate,25
427,14:12,97.7,41.42,3,sunny,Wed,0,3,168.3897472729791,intermediate,4
4374,15:14,609.13,74.2,2,rain,Wed,0,10,36.47539857513785,standard,15
105,07:50,432.29,106.84,9,sunny,Wed,0,11,71.73368990093299,premium,20
3041,16:22,631.16,81.15,8,rain,Sun,0,7,136.48454879824337,standard,20
142,14:24,329.23,100.94,7,sunny,Thu,0,3,186.4381623714475,standard,8
2169,05:54,705.04,107.01,5,sunny,Thu,0,13,32.610018912599024,standard,23
3458,11:35,129.47,57.03,8,sunny,Wed,0,3,30.48029805282701,standard,17
89,23:31,782.37,91.33,1,sunny,Mon,0,12,67.4082855052917,intermediate,16
2918,15:17,285.03,108.93,5,sunny,Sun,0,3,187.0717153109977,intermediate,0
3237,14:56,631.14,52.13,2,snow,Sun,0,5,85.40908238861901,standard,26
2241,10:25,618.8,93.46,1,snow,Sat,0,5,105.82862715827031,premium,15
3174,01:07,119.97,45.57,4,sunny,Fri,0,14,167.44148819911973,intermediate,20
3412,05:53,267.98,108.69,4,rain,Sun,0,9,30.755178469432487,intermediate,8
2163,10:44,266.61,80.33,7,sunny,Thu,0,9,146.78435317161473,standard,11
2636,08:03,202.65,71.53,0,sunny,Tue,0,10,178.91539950700016,standard,1
1949,17:07,786.99,80.26,8,rain,Mon,1,12,127.11369252732769,standard,45
1768,13:25,486.07,68.74,8,sunny,Thu,1,4,154.37658508652575,standard,25
4290,14:48,260.95,95.9,0,sunny,Mon,0,7,60.89061987692686,standard,0
2272,12:10,192.02,40.11,0,sunny,Fri,0,13,36.434307189211815,standard,14
1,19:01,692.12,112.55,7,sunny,Thu,0,8,197.0295519565015,standard,17
3282,18:25,428.87,54.51,9,sunny,Sat,0,9,136.18233511701538,standard,29
4957,08:02,393.44,54.21,7,sunny,Sun,0,10,37.536854595896386,intermediate,20
1951,21:48,171.23,105.2,3,rain,Wed,0,6,32.37107628303196,standard,4
935,14:42,455.57,94.28,6,sunny,Thu,1,9,166.9528609386936,intermediate,17
4296,13:28,217.62,58.65,8,sunny,Fri,0,9,122.95745745369196,standard,14
2720,21:15,364.07,46.47,8,sunny,Thu,0,14,152.15218686290265,intermediate,30
4447,13:35,648.87,99.27,6,sunny,Mon,0,6,106.27650886409414,standard,13
1109,21:41,262.0,89.07,6,sunny,Fri,0,9,161.81967209269902,intermediate,10
3960,12:05,502.49,67.53,6,sunny,Thu,0,13,77.48248663486233,standard,26
591,19:39,235.86,56.52,3,snow,Wed,0,8,51.969656774967596,premium,15
1695,05:41,217.44,45.78,9,sunny,Wed,0,13,169.2712092341045,premium,24
3450,07:09,567.42,119.47,7,sunny,Wed,0,13,62.049714732300934,intermediate,16
2936,02:14,688.61,72.15,2,sunny,Sun,0,13,50.04006301622941,standard,16
4204,19:04,459.21,43.82,2,fog,Fri,0,13,132.25299491321582,standard,25
3411,12:51,575.86,41.69,2,sunny,Sat,0,7,61.80043059601752,standard,24
1576,13:51,58.83,75.07,8,sunny,Sun,0,12,164.6705895168957,intermediate,26
3954,13:12,189.68,84.71,9,sunny,Sat,1,10,49.54545085005066,standard,22
213,18:42,334.03,54.94,7,rain,Fri,1,14,43.22385543022312,standard,42
778,07:34,445.11,71.61,2,sunny,Sun,0,12,124.99427522987644,intermediate,20
1415,02:55,208.03,78.67,2,rain,Sun,0,11,107.60043939533932,premium,15
3759,15:17,323.93,111.67,3,sunny,Mon,0,5,45.775772826565515,intermediate,2
2043,09:50,774.24,68.93,9,sunny,Tue,0,7,85.51678518159186,standard,24
2848,04:14,312.68,76.81,3,sunny,Sun,0,12,150.1514720395736,standard,14
4537,23:03,282.32,113.6,5,sunny,Sun,0,9,70.09699887412309,premium,1
3505,06:48,718.12,71.99,9,sunny,Tue,0,11,100.86549140932156,standard,30
3813,16:43,139.14,96.13,7,sunny,Fri,0,6,22.653492627327186,standard,9
1567,13:27,441.4,115.83,2,rain,Fri,0,6,73.71886283932069,intermediate,0
165,05:37,641.03,47.25,5,sunny,Sat,0,10,112.24431444592601,premium,23
4714,14:52,207.45,69.05,2,sunny,Tue,1,12,59.701818900552645,intermediate,17
4272,16:15,557.89,95.31,9,rain,Fri,0,11,171.61482539965462,premium,28
4926,16:30,746.84,94.33,7,sunny,Sun,0,9,105.97357137692751,premium,18
1343,23:39,410.1,88.7,1,rain,Wed,0,5,97.19328969503064,premium,10
2013,12:17,645.79,43.39,0,sunny,Fri,0,13,130.03539777066612,standard,17
273,02:46,701.07,43.39,0,rain,Sun,0,14,174.0253736889149,standard,20
71,17:06,304.05,43.2,1,sunny,Wed,1,14,179.4094578613107,premium,19
3887,22:54,176.39,42.61,9,sunny,Wed,0,3,99.34543529393179,standard,19
1087,06:54,711.11,74.12,0,rain,Tue,0,3,104.31066641078884,intermediate,12
394,13:54,368.6,64.43,1,sunny,Sun,0,4,122.91436514873477,premium,0
583,19:56,442.46,70.2,6,rain,Fri,0,3,65.95337360774191,standard,11
1367,22:01,264.69,116.68,8,sunny,Tue,0,11,73.06825088386168,intermediate,9
4987,15:39,557.04,81.76,2,rain,Tue,1,12,61.62291840785342,standard,22
4088,22:33,175.72,51.77,4,sunny,Mon,0,5,121.39271610878552,standard,9
2548,17:24,255.81,108.04,9,sunny,Sat,0,13,133.4943277901537,standard,26
1013,23:39,384.3,110.15,0,sunny,Sun,1,10,63.24643791604183,standard,4
4897,18:02,506.92,105.77,9,sunny,Sat,0,14,84.45880266029606,intermediate,17
3003,15:42,438.23,86.84,2,rain,Sun,1,11,107.29294141761125,intermediate,30
4788,22:01,496.95,58.77,8,sunny,Thu,0,8,37.40555247447007,standard,17
4407,01:14,127.68,109.16,6,sunny,Sat,0,14,50.81464247114122,intermediate,6
3532,21:48,528.12,108.06,8,sunny,Thu,0,5,43.960090380024575,intermediate,18
1763,14:36,758.56,83.42,7,sunny,Thu,0,14,163.64626594361155,standard,26
1875,09:57,579.54,79.5,7,sunny,Wed,0,9,179.4720418329916,standard,17
1259,18:30,477.73,79.03,1,sunny,Sat,0,14,64.00781670077086,premium,16
4530,22:14,351.42,64.55,2,rain,Wed,0,12,119.51645667728093,standard,8
2253,20:14,440.49,96.98,9,sunny,Wed,0,8,26.334035217228763,standard,16
2781,12:26,410.59,117.27,8,sunny,Sat,0,8,169.42996273877202,standard,9
3592,04:43,128.28,95.82,5,sunny,Sun,0,12,106.81114395574191,standard,7
526,17:27,427.09,115.6,0,sunny,Mon,0,14,170.8247323854714,intermediate,0
4263,19:44,131.75,82.91,2,rain,Fri,0,7,92.7348679930274,intermediate,0
2946,03:24,602.21,114.46,2,sunny,Mon,0,14,56.487720494724286,standard,3
377,08:52,380.45,65.83,5,snow,Thu,0,5,56.503816510714074,premium,29
1559,09:26,553.83,104.15,2,sunny,Fri,0,8,135.8656826571753,standard,2
3820,01:17,793.7,68.73,2,sunny,Thu,0,6,120.96234585845303,premium,13
1963,11:35,379.0,67.52,9,fog,Wed,0,11,163.39558150132189,intermediate,25
4732,05:25,538.5,70.73,5,sunny,Mon,0,14,55.324791019170824,intermediate,27
348,04:22,672.65,113.74,1,sunny,Sat,0,3,41.457139522888006,intermediate,2
2434,00:06,156.21,106.63,3,sunny,Fri,0,5,143.56357298954842,premium,0
2246,12:34,323.82,99.09,1,sunny,Sat,0,9,48.45936408300142,premium,1
4166,15:37,706.03,80.87,1,sunny,Wed,0,3,72.79591457400147,standard,10
1709,01:17,445.59,57.42,8,rain,Sat,0,5,94.5940969840648,premium,18
1050,21:41,374.33,73.21,0,sunny,Thu,1,10,101.44397517838664,standard,7
590,11:42,623.07,59.12,2,sunny,Thu,0,14,90.46246231307624,standard,19
519,10:25,191.37,106.62,5,rain,Wed,0,6,52.96199577189894,standard,15
4752,04:40,201.7,111.82,5,snow,Sun,0,10,25.073038516291817,standard,29
4308,18:08,704.35,79.05,1,fog,Thu,0,8,137.9166851223759,premium,19
2477,11:14,177.61,69.66,7,rain,Fri,0,4,60.123163570767176,intermediate,9
1083,20:56,246.25,64.14,2,snow,Thu,0,7,171.36967737761415,standard,20
3588,03:19,602.92,96.7,1,sunny,Thu,0,8,52.86825773009576,intermediate,4
4778,05:12,122.71,49.78,8,sunny,Sun,0,8,129.2915396592214,standard,22
4509,13:57,611.3,47.0,9,sunny,Tue,0,4,198.94674611523973,standard,28
1294,13:49,792.01,57.24,8,rain,Fri,0,9,135.1086815009864,standard,33
1809,11:11,200.35,68.2,8,sunny,Fri,0,4,93.1090687767635,intermediate,15
791,15:10,59.62,55.51,1,rain,Sat,0,8,57.80156083182372,standard,13
792,14:04,646.66,52.93,0,sunny,Fri,0,13,133.23043669838808,intermediate,13
4114,16:58,60.85,48.83,8,fog,Mon,0,12,75.33169696694566,standard,36
1855,10:43,540.33,89.86,3,snow,Sat,0,12,132.3465721165698,intermediate,35
4757,09:54,645.62,42.66,2,rain,Sun,0,11,187.15551740885894,intermediate,28
1980,03:56,565.46,41.37,5,sunny,Mon,0,11,21.512274370082967,standard,25
3233,22:41,628.11,105.37,2,sunny,Thu,0,3,106.2701235673252,intermediate,6
3908,18:09,720.09,74.62,5,sunny,Wed,1,5,193.73905579891854,premium,23
4984,12:30,761.49,57.77,2,rain,Tue,0,8,119.31944046081736,standard,32
3328,02:27,692.21,69.11,0,sunny,Sat,0,8,184.55457393251893,standard,1
1530,03:46,356.7,50.76,6,sunny,Thu,0,10,113.99010405927902,premium,19
1410,10:13,395.08,43.92,5,rain,Tue,0,14,180.719601088638,premium,17
4294,04:07,449.08,107.05,4,sunny,Mon,0,7,150.06904285983998,intermediate,7
4648,19:48,124.4,44.43,5,sunny,Sun,0,13,100.45575502740563,premium,23
83,20:26,144.98,98.73,4,sunny,Fri,0,4,179.55356476663604,intermediate,0
868,13:16,432.49,71.84,8,rain,Fri,0,5,187.2475469408705,standard,26
2350,21:35,377.78,59.77,7,sunny,Sun,0,6,123.91652476216997,intermediate,14
20,23:31,145.33,95.65,1,rain,Sun,0,5,97.76848771070853,standard,0
3424,09:47,83.43,72.01,3,rain,Sun,0,5,142.88408823730964,standard,0
2795,14:15,489.64,60.72,2,rain,Mon,0,14,128.02119679426426,intermediate,26
4572,08:33,240.52,92.83,6,sunny,Wed,0,10,67.92237335435317,premium,10
1562,04:12,140.12,105.79,0,sunny,Thu,0,5,104.27655738310622,standard,0
3093,11:14,294.42,62.6,5,sunny,Sat,0,13,165.27574988313802,standard,12
3155,10:33,223.89,65.55,9,snow,Fri,0,5,152.70505410094356,standard,31
973,19:01,746.38,118.21,9,sunny,Mon,0,5,113.53176882133856,standard,13
1710,13:48,155.84,66.18,9,rain,Sat,0,9,70.60877745202447,intermediate,18
3201,02:21,449.09,75.32,8,snow,Sun,0,9,102.5058855867384,intermediate,41
4371,21:53,534.8,63.3,3,snow,Wed,0,14,78.45799058102335,intermediate,37
4819,10:00,690.96,86.12,6,sunny,Sun,1,13,158.01165031112006,intermediate,33
1098,14:10,478.92,100.8,6,rain,Sun,0,9,115.04622072283654,standard,21
4161,17:27,340.92,101.98,3,sunny,Thu,0,8,197.32287247084997,intermediate,4
2844,09:55,571.42,93.58,1,sunny,Mon,0,10,100.3610164000454,standard,13
886,19:34,651.44,78.23,1,rain,Sun,0,12,109.40662682441392,standard,15
4931,12:39,217.56,66.77,6,sunny,Sun,1,4,76.07585513816211,premium,29
3678,21:56,656.78,91.52,1,sunny,Sat,1,3,62.534697873089826,standard,12
4580,01:41,206.29,117.33,3,sunny,Sat,0,13,110.72709346847451,standard,3
3566,00:22,354.93,54.46,5,sunny,Sat,0,9,127.2848381352562,standard,12
4401,00:06,500.77,57.27,4,sunny,Mon,0,10,21.776767767060953,intermediate,19
515,00:45,551.99,112.5,1,sunny,Sun,1,11,124.48632699949403,premium,25
4620,09:57,720.73,74.34,7,rain,Tue,0,9,46.32219318649922,premium,34
737,10:53,799.41,112.78,3,rain,Wed,1,4,81.65631244669382,standard,18
1453,11:44,348.69,94.52,2,sunny,Sat,0,4,100.94411665729457,intermediate,1
3971,21:51,403.33,59.0,7,sunny,Sun,0,8,192.80584198443412,standard,17
4700,21:36,223.32,45.67,5,rain,Wed,0,6,109.2268434408442,intermediate,24
2506,01:06,636.02,62.56,6,sunny,Thu,0,5,23.36416140144029,premium,23
2994,06:38,105.69,56.7,0,sunny,Mon,0,13,127.12098169040208,standard,0
2126,00:49,740.8,88.86,2,sunny,Thu,0,3,117.47420868709465,standard,8
2926,16:17,748.11,74.19,1,sunny,Thu,0,5,36.94438956586474,intermediate,12
4745,02:45,490.67,90.56,1,rain,Wed,0,6,171.51339592489825,standard,8
906,14:03,536.87,41.68,5,rain,Sat,0,7,159.78049124168584,standard,25
3647,11:42,579.67,91.9,6,rain,Sat,1,11,56.32270320941848,standard,33
1030,14:03,445.44,66.39,3,rain,Sun,0,4,32.5480454243437,intermediate,15
2507,21:28,560.03,83.82,0,rain,Wed,0,10,160.20381128700373,standard,10
2428,21:06,639.25,55.07,0,sunny,Wed,0,10,142.21890466538585,premium,13
947,23:14,545.35,60.62,6,sunny,Sat,0,8,37.54209954431063,premium,19
3806,01:27,452.47,95.4,1,fog,Mon,0,8,167.77268950457545,intermediate,11
4754,03:27,54.35,91.81,9,snow,Sat,0,8,161.261838729724,intermediate,29
715,12:48,757.83,89.87,8,sunny,Fri,0,13,134.69061790423385,intermediate,28
4055,11:48,201.99,43.46,6,sunny,Tue,0,4,103.06300322390364,intermediate,13
686,21:46,458.81,119.74,8,sunny,Sat,0,3,105.03609248585447,standard,18
703,17:25,497.05,85.55,5,snow,Wed,0,10,25.45115471137843,standard,42
3341,20:15,364.44,92.77,2,sunny,Thu,0,14,140.06142024579484,standard,3
2353,16:18,485.55,76.63,1,sunny,Wed,0,4,130.94078010250283,standard,0
2257,02:28,348.57,73.71,4,sunny,Wed,0,11,166.25348130372973,intermediate,16
3551,10:49,96.13,82.59,6,sunny,Tue,0,6,67.96980140706896,intermediate,7
473,19:09,774.52,83.68,1,sunny,Sun,0,3,56.97810829653408,intermediate,9
21,11:27,370.66,113.95,3,sunny,Fri,0,6,121.60332531102632,standard,7
2752,14:01,358.56,104.24,3,sunny,Thu,0,5,141.01411496195496,premium,5
885,02:55,223.23,102.4,9,rain,Wed,0,3,179.79434082465556,standard,7
2448,01:16,61.45,75.4,9,rain,Sat,0,7,106.19445413504961,standard,16
917,16:42,423.46,47.47,9,snow,Tue,0,8,28.210066720133508,standard,43
3757,09:13,349.33,78.38,9,sunny,Sat,0,11,101.02999952921725,intermediate,25
3751,21:23,181.72,77.77,7,rain,Fri,0,6,107.66770298534122,standard,12
2239,14:44,114.2,99.74,3,rain,Fri,0,14,99.11749683374505,standard,8
3844,18:13,53.77,43.43,8,sunny,Sun,0,8,97.01740706881421,standard,14
3395,05:15,498.64,98.73,3,fog,Fri,0,10,88.96804557727042,standard,15
1265,02:30,458.66,101.12,1,fog,Tue,0,12,101.46620459711913,standard,17
483,22:24,113.57,83.48,3,sunny,Sun,0,7,60.79641927617368,intermediate,0
4337,04:00,125.28,71.87,1,rain,Fri,0,8,181.69891819478894,standard,1
2963,03:11,58.54,116.79,9,fog,Thu,0,12,36.58761509615053,standard,18
1219,00:51,664.57,48.23,1,sunny,Wed,0,10,119.81232914023772,standard,14
277,02:07,593.42,93.15,5,sunny,Mon,0,7,66.05635530367564,intermediate,15
988,12:49,206.17,118.34,6,sunny,Sat,0,13,37.00737927327425,intermediate,13
2084,04:07,503.29,90.8,9,sunny,Wed,0,3,198.58689608530273,premium,25
1245,15:03,193.62,43.15,0,sunny,Tue,0,12,183.90971893572294,standard,1
2382,11:28,453.79,77.63,3,sunny,Sun,0,10,35.62954942473492,intermediate,15
571,21:43,338.01,66.89,3,sunny,Thu,0,5,25.895807140998567,premium,10
1435,10:31,505.82,58.11,2,sunny,Fri,0,13,162.55334868581855,standard,16
993,03:59,428.2,56.85,0,rain,Fri,0,5,23.146001908508858,standard,17
3930,23:08,554.54,52.0,7,fog,Sun,0,6,151.76552447440224,premium,28
3447,13:18,434.13,86.81,5,fog,Sun,0,7,130.45685535562893,intermediate,19
585,14:07,146.8,68.12,6,rain,Tue,0,12,45.71009762157695,intermediate,22
3658,14:57,296.69,109.8,1,fog,Tue,0,7,76.05077254715276,standard,8
2514,21:26,292.92,60.14,7,sunny,Thu,0,6,56.75877697727138,premium,18
1349,16:41,555.64,44.01,2,rain,Tue,0,8,62.68396816191253,premium,19
1007,12:22,337.61,75.83,5,sunny,Sat,0,11,175.0763052545836,intermediate,13
674,03:39,605.66,66.79,5,sunny,Wed,0,12,113.16550412773333,intermediate,18
2412,15:58,696.83,81.65,8,fog,Sun,0,9,59.58599326862013,standard,28
2903,12:20,168.13,84.64,9,sunny,Tue,0,8,126.58355324197373,premium,20
447,00:31,750.52,56.99,5,rain,Mon,0,9,142.0531006811081,intermediate,26
3834,20:27,411.04,108.95,8,rain,Tue,1,7,63.60712565789793,intermediate,25
3758,20:04,511.55,108.71,2,rain,Fri,0,6,83.61745369217893,standard,11
3703,15:54,153.71,113.24,5,rain,Mon,0,6,39.069629746368356,standard,3
