FightID,weapon_jedai,armour_jedai,weapon_calmtrooper,armour_calmtrooper,injuries,number_of_fights,force_level,accuracy_calmtrooper,fight_planet,weather_conditions,surprise_attack,moral_jedai,moral_calmtrooper,winner
1431,Single Lightsaber,60.1%,Standard Blaster,75.5%,Jedai,213.2,30.9,39.1,Nabira,Sandstorm,TRUE,32.9,70.6,0
4809,Double Lightsaber,92.1%,Experimental Weapon,41.2%,Both,97.9,87.0,56.6,Hroth,Snow,TRUE,78.9,32.0,1
5068,Double Lightsaber,72.8%,Experimental Weapon,30.0%,Calmtrooper,218.0,79.4,51.5,Kamira,Clear,FALSE,63.3,45.8,1
4203,Double Lightsaber,83.0%,Experimental Weapon,37.5%,Both,16.8,90.3,93.2,Mustran,Sandstorm,FALSE,82.5,39.1,1
930,Single Lightsaber,45.1%,Standard Blaster,71.5%,Jedai,231.4,17.4,54.4,Eldor,Sandstorm,TRUE,41.5,67.9,0
184,Single Lightsaber,51.2%,Standard Blaster,79.6%,Jedai,34.4,27.4,52.2,Mustran,Clear,FALSE,40.3,64.8,0
1880,Single Lightsaber,52.0%,Standard Blaster,83.0%,Both,210.6,28.4,30.6,Corsavant,Clear,TRUE,48.2,77.2,0
2773,Single Lightsaber,53.5%,Standard Blaster,79.3%,Jedai,213.7,25.7,63.9,Corsavant,Clear,FALSE,24.7,67.8,0
4951,Double Lightsaber,87.5%,Experimental Weapon,35.3%,Both,179.7,75.3,80.9,Mustran,Snow,TRUE,74.2,24.4,1
3614,Double Lightsaber,85.0%,Experimental Weapon,43.6%,Both,194.1,84.9,43.0,Eldor,Clear,FALSE,64.8,23.5,1
809,Single Lightsaber,37.5%,Standard Blaster,83.5%,Jedai,85.9,32.1,92.6,Kamira,Storm,FALSE,46.1,62.3,0
6650,Ancient Jedai Blade,62.8%,Heavy Blaster,63.3%,Both,119.7,56.7,68.6,Hroth,Storm,FALSE,52.0,71.5,0
5289,Double Lightsaber,77.5%,Experimental Weapon,32.2%,Calmtrooper,21.5,79.0,72.7,Nabira,Storm,FALSE,84.6,23.4,1
1788,Single Lightsaber,48.8%,Standard Blaster,84.1%,Jedai,83.6,27.2,44.7,Nabira,Storm,FALSE,35.2,77.0,0
4620,Double Lightsaber,85.5%,Experimental Weapon,42.7%,Calmtrooper,0.6,85.3,82.2,Mustran,Snow,FALSE,86.9,30.0,1
2077,Single Lightsaber,53.7%,Standard Blaster,68.3%,Jedai,173.1,24.9,59.4,Nabira,Sandstorm,TRUE,46.8,70.3,0
2183,Single Lightsaber,49.7%,Standard Blaster,80.2%,Jedai,160.6,28.2,50.6,Mustran,Clear,FALSE,30.6,79.6,0
5702,Double Lightsaber,84.0%,Experimental Weapon,37.8%,Calmtrooper,100.3,83.1,75.9,Corsavant,Storm,TRUE,71.3,19.1,1
6855,Ancient Jedai Blade,64.1%,Heavy Blaster,59.3%,Both,163.1,58.1,34.6,Mustran,Sandstorm,FALSE,71.1,53.5,1
4266,Double Lightsaber,82.6%,Experimental Weapon,40.8%,Calmtrooper,100.0,74.8,37.8,Mustran,Clear,FALSE,83.5,39.1,1
4272,Double Lightsaber,78.5%,Experimental Weapon,31.6%,Both,76.3,82.2,75.5,Mustran,Storm,TRUE,66.4,10.0,1
1516,Single Lightsaber,55.0%,Standard Blaster,81.6%,Jedai,148.4,24.0,32.0,Mustran,Clear,TRUE,23.2,70.6,0
4899,Double Lightsaber,85.3%,Experimental Weapon,38.3%,Both,204.3,87.0,74.8,Corsavant,Clear,TRUE,82.7,31.3,1
1942,Single Lightsaber,56.0%,Standard Blaster,82.5%,Jedai,191.7,35.3,32.2,Nabira,Storm,FALSE,28.6,65.2,0
8931,Ancient Jedai Blade,62.6%,Heavy Blaster,67.3%,Jedai,209.1,51.6,70.6,Eldor,Storm,TRUE,63.0,68.3,0
8447,Ancient Jedai Blade,64.9%,Heavy Blaster,61.3%,Calmtrooper,92.7,43.4,87.8,Hroth,Storm,FALSE,58.5,79.8,0
5242,Double Lightsaber,85.2%,Experimental Weapon,41.5%,Calmtrooper,220.5,82.4,38.2,Kamira,Storm,TRUE,85.4,34.4,1
5407,Double Lightsaber,90.4%,Experimental Weapon,43.7%,Calmtrooper,120.7,85.0,56.3,Tavooine,Storm,TRUE,77.0,25.7,1
2284,Single Lightsaber,54.5%,Standard Blaster,74.4%,Both,218.7,31.9,87.5,Eldor,Clear,TRUE,29.1,61.4,0
8898,Ancient Jedai Blade,61.3%,Heavy Blaster,67.2%,Both,147.6,49.1,72.9,Eldor,Storm,FALSE,52.8,40.9,0
2197,Single Lightsaber,56.9%,Standard Blaster,77.9%,Both,156.8,25.1,67.7,Hroth,Clear,TRUE,35.9,71.5,0
7281,Ancient Jedai Blade,68.7%,Heavy Blaster,62.2%,Jedai,138.7,52.0,37.0,Mustran,Clear,FALSE,57.9,60.4,1
5513,Double Lightsaber,82.5%,Experimental Weapon,47.2%,Calmtrooper,174.7,82.9,52.8,Hroth,Storm,FALSE,74.0,28.0,1
2854,Single Lightsaber,43.8%,Standard Blaster,81.2%,Jedai,117.1,32.7,70.9,Hroth,Storm,FALSE,34.7,68.4,0
8066,Ancient Jedai Blade,67.4%,Heavy Blaster,61.7%,Both,62.9,52.0,91.0,Mustran,Storm,TRUE,54.6,67.9,0
8846,Ancient Jedai Blade,63.2%,Heavy Blaster,66.9%,Calmtrooper,197.3,55.3,30.3,Kamira,Snow,FALSE,62.5,70.4,1
1444,Single Lightsaber,48.8%,Standard Blaster,85.2%,Both,37.9,27.5,79.5,Kamira,Storm,TRUE,38.9,72.7,0
414,Single Lightsaber,55.6%,Standard Blaster,79.9%,Both,198.0,28.4,56.1,Tavooine,Snow,TRUE,34.9,65.8,0
5358,Double Lightsaber,84.5%,Experimental Weapon,30.0%,Calmtrooper,238.3,80.4,50.7,Eldor,Clear,TRUE,76.0,31.5,1
6460,Ancient Jedai Blade,63.7%,Heavy Blaster,71.7%,Both,197.0,55.3,51.8,Nabira,Clear,TRUE,56.6,69.6,0
7917,Ancient Jedai Blade,61.7%,Heavy Blaster,66.7%,Calmtrooper,11.2,59.7,89.1,Tavooine,Sandstorm,TRUE,73.7,62.3,0
7993,Ancient Jedai Blade,61.1%,Heavy Blaster,70.7%,Both,158.4,46.1,60.7,Nabira,Sandstorm,TRUE,71.4,45.2,0
1948,Single Lightsaber,56.7%,Standard Blaster,78.6%,Jedai,167.1,25.8,50.0,Tavooine,Clear,TRUE,36.5,53.4,0
8773,Ancient Jedai Blade,67.9%,Heavy Blaster,62.0%,Jedai,208.6,50.4,57.4,Tavooine,Snow,FALSE,66.5,55.8,1
642,Single Lightsaber,40.5%,Standard Blaster,71.0%,Jedai,57.8,34.9,38.9,Hroth,Snow,FALSE,46.7,69.6,0
8148,Ancient Jedai Blade,67.6%,Heavy Blaster,69.8%,Calmtrooper,132.1,61.4,37.1,Eldor,Sandstorm,FALSE,59.0,77.4,0
2315,Single Lightsaber,48.1%,Standard Blaster,86.4%,Jedai,24.3,34.8,57.3,Nabira,Snow,FALSE,31.1,75.4,0
3028,Double Lightsaber,86.3%,Experimental Weapon,34.0%,Calmtrooper,199.2,72.8,78.6,Corsavant,Snow,TRUE,77.0,39.1,1
5563,Double Lightsaber,74.5%,Experimental Weapon,45.3%,Calmtrooper,237.6,78.8,34.6,Hroth,Clear,TRUE,76.3,35.9,1
4213,Double Lightsaber,87.8%,Experimental Weapon,47.8%,Calmtrooper,208.8,81.7,37.2,Hroth,Clear,TRUE,78.5,27.8,1
4787,Double Lightsaber,81.7%,Experimental Weapon,40.0%,Calmtrooper,135.0,77.7,59.8,Mustran,Storm,FALSE,77.1,38.9,1
277,Single Lightsaber,42.4%,Standard Blaster,76.7%,Jedai,159.6,30.2,77.6,Eldor,Storm,TRUE,28.9,52.5,0
6169,Ancient Jedai Blade,60.8%,Heavy Blaster,60.4%,Jedai,62.0,52.1,69.2,Nabira,Snow,TRUE,59.4,68.8,0
3046,Double Lightsaber,80.4%,Experimental Weapon,48.1%,Calmtrooper,58.4,79.1,54.6,Tavooine,Snow,TRUE,84.6,31.5,1
8241,Ancient Jedai Blade,66.2%,Heavy Blaster,63.1%,Jedai,244.4,56.4,85.9,Hroth,Sandstorm,TRUE,48.3,68.2,0
7425,Ancient Jedai Blade,61.6%,Heavy Blaster,64.4%,Calmtrooper,129.4,47.7,57.0,Nabira,Clear,FALSE,60.2,70.6,0
880,Single Lightsaber,55.7%,Standard Blaster,70.1%,Jedai,176.8,31.7,73.7,Eldor,Clear,FALSE,37.7,70.3,0
6535,Ancient Jedai Blade,67.8%,Heavy Blaster,70.1%,Both,123.5,53.0,89.1,Hroth,Sandstorm,FALSE,58.0,48.6,0
6258,Ancient Jedai Blade,62.3%,Heavy Blaster,67.0%,Both,73.6,59.2,68.4,Corsavant,Snow,FALSE,66.8,60.6,0
3758,Double Lightsaber,85.1%,Experimental Weapon,39.9%,Calmtrooper,88.9,75.7,74.0,Nabira,Sandstorm,FALSE,91.5,38.6,1
3092,Double Lightsaber,94.4%,Experimental Weapon,38.0%,Both,11.3,87.4,53.4,Hroth,Clear,TRUE,75.4,28.4,1
4826,Double Lightsaber,83.7%,Experimental Weapon,34.3%,Both,88.2,82.3,33.1,Eldor,Clear,FALSE,91.0,34.6,1
4358,Double Lightsaber,90.5%,Experimental Weapon,40.4%,Both,209.0,70.3,50.5,Kamira,Storm,FALSE,85.0,38.6,1
5402,Double Lightsaber,84.7%,Experimental Weapon,35.3%,Calmtrooper,85.2,80.7,94.9,Eldor,Storm,TRUE,80.8,35.3,1
4089,Double Lightsaber,91.2%,Experimental Weapon,40.9%,Both,97.2,80.5,69.5,Hroth,Sandstorm,FALSE,90.6,31.5,1
2419,Single Lightsaber,45.1%,Standard Blaster,84.5%,Both,203.1,22.5,50.3,Corsavant,Sandstorm,TRUE,42.5,74.1,0
5850,Double Lightsaber,88.1%,Experimental Weapon,38.6%,Both,135.6,78.9,77.7,Tavooine,Clear,TRUE,80.4,38.3,1
7966,Ancient Jedai Blade,63.2%,Heavy Blaster,63.1%,Calmtrooper,244.3,61.5,44.4,Mustran,Sandstorm,TRUE,62.4,45.8,1
8475,Ancient Jedai Blade,65.6%,Heavy Blaster,59.2%,Both,136.6,62.3,70.1,Tavooine,Snow,TRUE,87.7,58.9,1
4667,Double Lightsaber,81.2%,Experimental Weapon,45.8%,Calmtrooper,189.7,78.2,88.2,Corsavant,Storm,TRUE,91.6,34.4,1
3282,Double Lightsaber,83.6%,Experimental Weapon,40.6%,Calmtrooper,222.6,76.8,50.6,Nabira,Clear,TRUE,73.6,24.5,1
5774,Double Lightsaber,83.5%,Experimental Weapon,39.5%,Calmtrooper,216.3,79.2,83.1,Kamira,Snow,FALSE,82.4,29.0,1
1437,Single Lightsaber,49.4%,Standard Blaster,72.5%,Jedai,210.8,30.7,85.5,Corsavant,Storm,TRUE,34.4,60.9,0
7763,Ancient Jedai Blade,68.1%,Heavy Blaster,64.4%,Jedai,97.0,56.2,47.9,Nabira,Clear,FALSE,40.2,61.8,0
3938,Double Lightsaber,88.6%,Experimental Weapon,36.5%,Both,16.2,84.1,66.0,Tavooine,Sandstorm,TRUE,52.5,28.1,1
4544,Double Lightsaber,83.8%,Experimental Weapon,40.0%,Calmtrooper,81.1,80.3,33.3,Nabira,Storm,FALSE,80.5,26.8,1
240,Single Lightsaber,58.4%,Standard Blaster,80.0%,Jedai,95.1,32.2,40.6,Mustran,Storm,TRUE,47.8,74.6,0
396,Single Lightsaber,49.6%,Standard Blaster,83.9%,Both,233.2,22.1,68.1,Corsavant,Storm,TRUE,43.2,74.6,0
8856,Ancient Jedai Blade,68.2%,Heavy Blaster,62.4%,Both,78.5,59.8,74.4,Hroth,Clear,FALSE,53.0,50.5,0
8429,Ancient Jedai Blade,59.1%,Heavy Blaster,64.9%,Both,204.1,47.9,36.8,Kamira,Clear,FALSE,61.3,66.1,0
4853,Double Lightsaber,82.1%,Experimental Weapon,41.8%,Calmtrooper,183.2,78.3,63.1,Kamira,Sandstorm,FALSE,77.5,27.9,1
2046,Single Lightsaber,50.7%,Standard Blaster,80.8%,Jedai,228.9,28.0,30.6,Eldor,Clear,FALSE,40.9,74.7,0
1666,Single Lightsaber,53.5%,Standard Blaster,86.3%,Jedai,148.8,23.8,65.6,Hroth,Storm,FALSE,45.3,66.8,0
2739,Single Lightsaber,46.5%,Standard Blaster,90.9%,Jedai,63.4,21.6,41.8,Hroth,Sandstorm,TRUE,41.4,74.0,0
5401,Double Lightsaber,81.3%,Experimental Weapon,38.7%,Calmtrooper,34.3,77.2,45.3,Nabira,Sandstorm,FALSE,84.6,41.4,1
6656,Ancient Jedai Blade,67.4%,Heavy Blaster,72.2%,Both,131.5,60.4,71.7,Nabira,Sandstorm,TRUE,62.5,57.3,0
6875,Ancient Jedai Blade,61.9%,Heavy Blaster,60.4%,Both,46.2,51.4,33.5,Tavooine,Storm,FALSE,61.3,63.4,1
1550,Single Lightsaber,49.8%,Standard Blaster,80.3%,Jedai,212.5,25.6,33.9,Nabira,Snow,FALSE,38.5,68.6,0
1250,Single Lightsaber,46.1%,Standard Blaster,86.9%,Both,186.5,25.7,33.3,Corsavant,Snow,FALSE,45.0,77.6,0
6248,Ancient Jedai Blade,57.6%,Heavy Blaster,68.9%,Jedai,81.9,59.3,34.3,Eldor,Clear,TRUE,51.0,56.9,1
6987,Ancient Jedai Blade,61.1%,Heavy Blaster,66.6%,Both,131.3,49.8,63.4,Mustran,Sandstorm,FALSE,77.3,69.3,0
4083,Double Lightsaber,91.1%,Experimental Weapon,39.3%,Calmtrooper,149.1,82.7,72.6,Tavooine,Clear,FALSE,55.0,33.2,1
2028,Single Lightsaber,48.8%,Standard Blaster,82.2%,Jedai,200.1,27.9,64.3,Hroth,Clear,TRUE,32.8,63.4,0
6995,Ancient Jedai Blade,66.6%,Heavy Blaster,62.6%,Calmtrooper,50.3,60.2,39.9,Corsavant,Snow,FALSE,66.8,72.6,1
5186,Double Lightsaber,77.9%,Experimental Weapon,48.8%,Calmtrooper,212.2,76.2,87.5,Tavooine,Clear,TRUE,89.1,13.8,1
3817,Double Lightsaber,82.0%,Experimental Weapon,36.3%,Both,205.6,81.0,44.0,Nabira,Clear,TRUE,99.1,33.9,1
5418,Double Lightsaber,72.9%,Experimental Weapon,46.0%,Calmtrooper,51.8,88.9,54.0,Eldor,Clear,FALSE,81.5,10.0,1
4834,Double Lightsaber,81.1%,Experimental Weapon,44.8%,Calmtrooper,156.0,75.6,49.2,Kamira,Sandstorm,TRUE,86.5,35.6,1
734,Single Lightsaber,40.6%,Standard Blaster,80.3%,Jedai,181.2,28.5,58.3,Eldor,Storm,TRUE,20.0,71.4,0
6204,Ancient Jedai Blade,61.1%,Heavy Blaster,67.1%,Both,223.4,61.2,42.8,Corsavant,Storm,TRUE,61.9,58.1,1
716,Single Lightsaber,46.2%,Standard Blaster,85.5%,Jedai,79.9,26.2,40.6,Nabira,Snow,TRUE,36.8,79.2,0
1121,Single Lightsaber,43.3%,Standard Blaster,79.9%,Jedai,14.0,35.0,93.6,Eldor,Storm,TRUE,34.7,68.5,0
5877,Double Lightsaber,88.6%,Experimental Weapon,38.3%,Calmtrooper,0.9,76.8,74.3,Tavooine,Snow,FALSE,78.0,30.8,1
6991,Ancient Jedai Blade,74.7%,Heavy Blaster,67.8%,Jedai,37.8,59.6,41.4,Eldor,Clear,TRUE,70.3,64.0,1
452,Single Lightsaber,52.9%,Standard Blaster,82.6%,Jedai,28.1,26.6,77.8,Nabira,Storm,TRUE,25.7,71.5,0
2148,Single Lightsaber,44.5%,Standard Blaster,76.0%,Both,176.0,31.5,39.1,Hroth,Snow,TRUE,31.8,71.2,0
1819,Single Lightsaber,53.3%,Standard Blaster,77.6%,Jedai,198.2,32.4,61.8,Tavooine,Sandstorm,FALSE,33.4,60.8,0
4050,Double Lightsaber,76.2%,Experimental Weapon,33.6%,Calmtrooper,74.7,82.3,37.0,Mustran,Snow,TRUE,74.1,34.8,1
6940,Ancient Jedai Blade,66.2%,Heavy Blaster,64.9%,Calmtrooper,141.6,55.2,30.1,Nabira,Sandstorm,TRUE,63.6,66.9,1
3755,Double Lightsaber,81.9%,Experimental Weapon,43.5%,Calmtrooper,21.0,77.9,38.0,Eldor,Storm,TRUE,84.4,23.4,1
1787,Single Lightsaber,56.9%,Standard Blaster,81.0%,Both,73.0,24.2,33.2,Tavooine,Snow,TRUE,38.1,68.2,0
5711,Double Lightsaber,87.4%,Experimental Weapon,45.9%,Both,228.4,79.8,64.0,Kamira,Snow,TRUE,83.5,28.6,1
1371,Single Lightsaber,49.6%,Standard Blaster,71.6%,Jedai,175.9,27.4,41.6,Eldor,Sandstorm,FALSE,42.7,74.7,0
8127,Ancient Jedai Blade,55.6%,Heavy Blaster,61.9%,Both,236.2,57.8,74.0,Eldor,Storm,FALSE,55.8,64.5,0
6490,Ancient Jedai Blade,72.4%,Heavy Blaster,65.3%,Calmtrooper,11.9,51.5,34.2,Eldor,Snow,TRUE,58.4,68.6,1
2537,Single Lightsaber,50.5%,Standard Blaster,83.1%,Both,192.6,23.9,55.9,Nabira,Storm,FALSE,33.3,58.8,0
5699,Double Lightsaber,84.7%,Experimental Weapon,43.0%,Calmtrooper,173.3,86.1,53.4,Corsavant,Snow,TRUE,66.2,33.5,1
2834,Single Lightsaber,52.1%,Standard Blaster,76.7%,Jedai,152.0,35.1,43.7,Corsavant,Clear,FALSE,36.5,71.6,0
5516,Double Lightsaber,82.8%,Experimental Weapon,50.0%,Calmtrooper,94.2,85.7,88.7,Nabira,Sandstorm,FALSE,77.6,32.0,1
7161,Ancient Jedai Blade,61.6%,Heavy Blaster,66.8%,Jedai,8.4,53.7,86.8,Corsavant,Sandstorm,TRUE,64.5,71.6,0
2967,Single Lightsaber,54.3%,Standard Blaster,80.9%,Both,238.5,33.4,87.1,Nabira,Snow,TRUE,46.1,62.1,0
8606,Ancient Jedai Blade,65.0%,Heavy Blaster,64.0%,Both,141.3,60.5,59.7,Tavooine,Storm,TRUE,47.5,81.5,0
3733,Double Lightsaber,82.7%,Experimental Weapon,42.9%,Calmtrooper,224.6,86.5,72.6,Hroth,Clear,TRUE,83.8,16.7,1
5926,Double Lightsaber,77.1%,Experimental Weapon,49.9%,Calmtrooper,127.7,78.8,44.9,Tavooine,Sandstorm,FALSE,99.0,16.4,1
781,Single Lightsaber,53.2%,Standard Blaster,85.8%,Both,222.7,31.0,62.3,Hroth,Snow,FALSE,35.3,47.4,0
4183,Double Lightsaber,91.3%,Experimental Weapon,40.0%,Calmtrooper,169.8,81.3,91.9,Tavooine,Clear,TRUE,88.2,21.3,1
2838,Single Lightsaber,44.9%,Standard Blaster,81.6%,Jedai,22.7,17.2,51.6,Hroth,Sandstorm,TRUE,52.7,67.6,0
5855,Double Lightsaber,94.2%,Experimental Weapon,41.0%,Calmtrooper,148.7,84.8,79.3,Nabira,Snow,TRUE,78.5,36.3,1
6567,Ancient Jedai Blade,60.8%,Heavy Blaster,76.3%,Calmtrooper,42.4,49.9,90.9,Kamira,Sandstorm,FALSE,71.2,54.2,0
2743,Single Lightsaber,45.6%,Standard Blaster,84.1%,Jedai,227.0,29.1,81.1,Kamira,Clear,TRUE,45.2,59.0,0
7717,Ancient Jedai Blade,70.1%,Heavy Blaster,75.5%,Calmtrooper,174.7,48.0,89.3,Hroth,Sandstorm,TRUE,62.3,72.7,0
2628,Single Lightsaber,51.5%,Standard Blaster,83.7%,Jedai,66.6,32.7,55.3,Corsavant,Snow,FALSE,26.2,100.0,0
1420,Single Lightsaber,47.7%,Standard Blaster,73.0%,Both,29.5,25.5,35.9,Eldor,Sandstorm,FALSE,48.4,81.1,0
4996,Double Lightsaber,81.2%,Experimental Weapon,39.6%,Calmtrooper,172.2,84.2,93.5,Mustran,Clear,TRUE,79.3,16.5,1
2806,Single Lightsaber,42.9%,Standard Blaster,74.5%,Jedai,216.6,29.1,65.9,Nabira,Clear,TRUE,31.9,45.7,0
4832,Double Lightsaber,88.0%,Experimental Weapon,35.6%,Calmtrooper,246.1,83.4,66.6,Mustran,Snow,FALSE,96.8,27.1,1
3300,Double Lightsaber,87.3%,Experimental Weapon,39.1%,Calmtrooper,138.7,82.1,36.4,Mustran,Clear,TRUE,91.5,34.3,1
4498,Double Lightsaber,87.9%,Experimental Weapon,46.5%,Calmtrooper,98.9,84.5,45.3,Corsavant,Snow,TRUE,71.9,14.2,1
5375,Double Lightsaber,79.8%,Experimental Weapon,40.7%,Calmtrooper,152.2,81.5,72.4,Mustran,Clear,FALSE,86.4,25.3,1
8433,Ancient Jedai Blade,69.0%,Heavy Blaster,65.4%,Both,158.3,49.8,70.5,Mustran,Sandstorm,FALSE,59.7,55.0,0
1656,Single Lightsaber,53.0%,Standard Blaster,80.4%,Jedai,227.9,27.5,51.2,Nabira,Storm,TRUE,24.5,74.9,0
2647,Single Lightsaber,43.5%,Standard Blaster,83.3%,Both,41.9,33.6,52.5,Corsavant,Sandstorm,FALSE,42.2,62.8,0
5867,Double Lightsaber,79.9%,Experimental Weapon,35.6%,Both,92.2,84.9,67.5,Hroth,Sandstorm,TRUE,75.3,20.2,1
8449,Ancient Jedai Blade,75.2%,Heavy Blaster,65.3%,Both,112.8,48.5,85.5,Kamira,Sandstorm,TRUE,67.6,70.1,0
8669,Ancient Jedai Blade,59.0%,Heavy Blaster,59.2%,Calmtrooper,48.6,60.5,88.9,Eldor,Sandstorm,TRUE,63.4,56.1,0
7692,Ancient Jedai Blade,70.0%,Heavy Blaster,68.4%,Calmtrooper,160.8,51.7,64.9,Nabira,Snow,FALSE,61.4,47.9,0
3193,Double Lightsaber,84.0%,Experimental Weapon,34.2%,Calmtrooper,104.1,84.2,60.1,Kamira,Clear,FALSE,80.3,27.5,1
2339,Single Lightsaber,52.9%,Standard Blaster,83.5%,Jedai,54.9,23.5,77.4,Hroth,Sandstorm,TRUE,41.8,74.8,0
3727,Double Lightsaber,82.6%,Experimental Weapon,31.1%,Both,109.0,76.6,89.3,Hroth,Storm,TRUE,78.8,31.6,1
5682,Double Lightsaber,83.7%,Experimental Weapon,42.0%,Calmtrooper,176.8,77.5,39.3,Mustran,Sandstorm,TRUE,69.8,32.2,1
4589,Double Lightsaber,89.1%,Experimental Weapon,48.4%,Calmtrooper,47.1,81.5,94.5,Nabira,Snow,FALSE,92.0,26.8,1
8748,Ancient Jedai Blade,65.1%,Heavy Blaster,60.4%,Both,198.2,54.0,61.3,Eldor,Clear,TRUE,47.6,62.7,0
5139,Double Lightsaber,90.0%,Experimental Weapon,43.3%,Both,168.8,78.5,32.5,Mustran,Storm,TRUE,85.8,23.3,1
5701,Double Lightsaber,83.1%,Experimental Weapon,43.4%,Both,112.0,83.2,75.6,Corsavant,Snow,TRUE,84.6,19.0,1
7434,Ancient Jedai Blade,63.5%,Heavy Blaster,62.1%,Calmtrooper,23.5,53.8,64.7,Hroth,Snow,TRUE,62.1,64.1,0
852,Single Lightsaber,60.1%,Standard Blaster,71.8%,Jedai,92.6,26.2,31.3,Kamira,Snow,TRUE,55.4,67.3,0
5286,Double Lightsaber,86.8%,Experimental Weapon,41.7%,Calmtrooper,248.5,83.2,32.5,Eldor,Snow,TRUE,96.5,33.6,1
4230,Double Lightsaber,88.4%,Experimental Weapon,42.0%,Both,206.3,83.0,51.9,Eldor,Storm,FALSE,80.1,56.2,1
4802,Double Lightsaber,88.1%,Experimental Weapon,36.9%,Both,200.4,76.7,91.4,Hroth,Snow,FALSE,92.6,49.3,1
803,Single Lightsaber,42.9%,Standard Blaster,79.4%,Both,134.2,34.0,80.1,Eldor,Sandstorm,TRUE,51.3,69.7,0
6846,Ancient Jedai Blade,58.2%,Heavy Blaster,62.4%,Jedai,148.2,53.6,91.9,Mustran,Storm,TRUE,70.1,40.7,0
5846,Double Lightsaber,78.1%,Experimental Weapon,45.1%,Calmtrooper,146.5,81.6,84.8,Mustran,Snow,FALSE,88.0,25.6,1
4125,Double Lightsaber,79.0%,Experimental Weapon,36.4%,Both,25.9,74.4,69.6,Eldor,Snow,TRUE,83.1,14.8,1
562,Single Lightsaber,56.1%,Standard Blaster,73.8%,Jedai,188.8,23.3,73.7,Mustran,Sandstorm,FALSE,31.5,65.0,0
8316,Ancient Jedai Blade,61.9%,Heavy Blaster,78.7%,Calmtrooper,248.1,55.4,30.9,Hroth,Storm,TRUE,61.0,66.7,0
8562,Ancient Jedai Blade,62.9%,Heavy Blaster,53.7%,Both,51.5,62.7,89.5,Tavooine,Sandstorm,FALSE,78.9,64.2,0
6827,Ancient Jedai Blade,67.4%,Heavy Blaster,69.8%,Jedai,131.0,46.3,34.6,Corsavant,Snow,FALSE,46.2,60.0,0
7126,Ancient Jedai Blade,58.7%,Heavy Blaster,63.9%,Calmtrooper,89.1,61.9,71.5,Tavooine,Sandstorm,TRUE,57.9,60.4,0
7613,Ancient Jedai Blade,68.1%,Heavy Blaster,64.6%,Calmtrooper,196.9,52.8,63.9,Mustran,Sandstorm,FALSE,65.9,48.7,1
7968,Ancient Jedai Blade,64.2%,Heavy Blaster,58.0%,Calmtrooper,83.6,54.8,77.5,Mustran,Sandstorm,FALSE,66.5,49.0,0
6086,Ancient Jedai Blade,70.5%,Heavy Blaster,67.2%,Both,94.6,62.3,31.1,Kamira,Sandstorm,TRUE,70.6,45.8,1
6859,Ancient Jedai Blade,69.7%,Heavy Blaster,61.3%,Jedai,174.2,47.7,80.7,Nabira,Snow,FALSE,69.7,72.9,0
8909,Ancient Jedai Blade,72.1%,Heavy Blaster,68.6%,Both,202.9,52.9,80.6,Mustran,Storm,FALSE,60.8,62.1,0
825,Single Lightsaber,41.4%,Standard Blaster,75.4%,Jedai,65.7,25.1,32.3,Corsavant,Snow,TRUE,47.2,70.9,0
3353,Double Lightsaber,84.7%,Experimental Weapon,31.8%,Both,48.9,74.8,45.8,Nabira,Sandstorm,FALSE,84.5,16.4,1
8960,Ancient Jedai Blade,62.7%,Heavy Blaster,66.2%,Jedai,106.7,54.8,39.9,Eldor,Clear,FALSE,76.6,39.6,1
5306,Double Lightsaber,81.0%,Experimental Weapon,39.1%,Calmtrooper,170.4,87.8,49.2,Nabira,Storm,TRUE,95.8,33.5,1
5612,Double Lightsaber,81.9%,Experimental Weapon,35.4%,Calmtrooper,209.2,75.0,71.3,Nabira,Storm,TRUE,81.4,37.6,1
3361,Double Lightsaber,83.4%,Experimental Weapon,38.7%,Calmtrooper,69.7,74.5,41.7,Mustran,Sandstorm,TRUE,93.8,34.2,1
532,Single Lightsaber,39.5%,Standard Blaster,74.3%,Jedai,185.9,30.3,78.8,Kamira,Clear,TRUE,44.6,72.4,0
5412,Double Lightsaber,74.9%,Experimental Weapon,36.5%,Both,211.1,89.3,74.1,Corsavant,Clear,FALSE,92.0,37.7,1
3586,Double Lightsaber,90.8%,Experimental Weapon,41.4%,Calmtrooper,38.7,85.0,94.9,Tavooine,Clear,FALSE,71.2,40.3,1
6456,Ancient Jedai Blade,64.0%,Heavy Blaster,72.6%,Calmtrooper,74.9,53.1,83.8,Hroth,Clear,TRUE,71.2,50.7,0
3263,Double Lightsaber,87.4%,Experimental Weapon,35.7%,Calmtrooper,194.4,78.7,37.8,Corsavant,Storm,TRUE,78.6,41.2,1
384,Single Lightsaber,53.4%,Standard Blaster,76.0%,Both,215.5,25.8,36.9,Hroth,Sandstorm,FALSE,51.0,65.3,0
3200,Double Lightsaber,79.3%,Experimental Weapon,36.6%,Calmtrooper,194.6,81.2,53.4,Kamira,Snow,FALSE,71.0,14.5,1
3831,Double Lightsaber,80.2%,Experimental Weapon,39.8%,Calmtrooper,18.7,78.9,95.0,Kamira,Sandstorm,FALSE,75.5,39.7,1
